source	issueHash	relation	canonicalFamily	familyKey	duplicateOf	knownFixesStatus	classification	recommendedAction	rowUserHitLikelihoodScore	rowUserHitLikelihoodConfidence	rowScoreStatus	familyPriorityScore	familyPrioritySourceHash	highPriority	seed	transport	actionProfile	extraCollaborators	scoreBasis	scoreNormalizationNote	userHitLikelihoodBasis	result	summary	rootCauseHypothesis	evidence	evidenceAbs	sourceRunDir	sourceResultPath	needsReplay	branch	head	base	tags
known-fixes-all-issues-ledger-20260514T202103Z	bc7ade291971	duplicate-of:3ecc6517f3ff	http_polling_secondary_room_oversize_batch_blocks_primary_post_sync	3ecc6517f3ff	3ecc6517f3ff	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	4	medium	provisional	4	bc7ade291971	true	934489	http	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 934489 looks like a strong duplicate of 3ecc6517f3ff. A single step-0 top-level `move-block` should reorder the two paragraphs, but one editor stays on the initial order after the sync request that carries the move is rejected because an oversized `taxonomy/wp_pattern_category` `sync_step2` update is batched into the same HTTP polling request.		all-issues-replay-20260513/3-seed-934489-bc7ade291971/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/3-seed-934489-bc7ade291971/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-persistence-gen-16-20260508T014607Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-persistence-gen-16-20260508T014607Z/.triage-watcher/analysis-tier/signatures/bc7ade291971/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:http,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,persistence,body-content,nonconvergence,block-order-move,rich-text-html,nested-structure,http-oversize
known-fixes-all-issues-ledger-20260514T202103Z	b0db7b80c6f2	duplicate-of:4148230f681d	rtc_rich_text_formatted_suffix_corruption	4148230f681d	4148230f681d	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	3	4148230f681d	true	933821	http	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 933821 is another duplicate of the known RTC rich-text formatted-paragraph corruption family: after `edit-formatted-paragraph-at-cursor`, peers stay split between `<em>italic</em>beta` and malformed `<em>italic</em>bet>`.		all-issues-replay-20260513/0-seed-933821-b0db7b80c6f2/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/0-seed-933821-b0db7b80c6f2/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-21-20260508T014714Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-21-20260508T014714Z/.triage-watcher/analysis-tier/signatures/b0db7b80c6f2/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:http,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,rich-text-html,awareness-discovery
known-fixes-all-issues-ledger-20260514T202103Z	94108b87c72d	duplicate-of:44ad7b17993d	rtc_missed_delete_after_concurrent_paragraphs	44ad7b17993d	44ad7b17993d	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	2	94108b87c72d	true	953351	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953351 most likely belongs to the existing RTC missed-delete family: after `concurrent-paragraphs`, one peer loses the user-0 inserted paragraph while the other keeps both. The noisy primary/deeper failures appear to be later corruption on top of that earlier divergence, not infra.		all-issues-replay-20260513/0-seed-953351-94108b87c72d/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/0-seed-953351-94108b87c72d/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/94108b87c72d/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,nonconvergence,insert-delete,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	bec7dc72c512	duplicate-of:4784204aa5e0	rtc_stale_raw_title_content_overwrite_after_checkpoint_save	4784204aa5e0	4784204aa5e0	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	4	medium	provisional	4	bec7dc72c512	true	954693	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 954693 looks like a real RTC save coherency bug. Both pages reach the checkpoint locally, one save persists the correct checkpoint title/content, then a later save in the same window overwrites raw title/content back to the initial snapshot while the editor still shows the checkpoint body. This matches the stale raw-save family already captured by 4784204aa5e0.		all-issues-replay-20260513/1-seed-954693-bec7dc72c512/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/1-seed-954693-bec7dc72c512/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/bec7dc72c512/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,persistence,title,body-content,websocket
known-fixes-all-issues-ledger-20260514T202103Z	bc304c78274a	duplicate-of:4ccb8608cc9f	rtc_http_root_comment_oversize_formatted_paragraph_nonconvergence	4ccb8608cc9f	4ccb8608cc9f	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	4	medium	provisional	4	bc304c78274a	true	933752	http	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 933752 reproducibly ends with a real formatted-paragraph divergence (`<em>italic</em>bet>` vs `<em>italic</em>beta`) after `edit-formatted-paragraph-at-cursor`. The same run also shows the same oversized `root/comment` HTTP polling `400` pattern already analyzed under `4ccb8608cc9f`, so this is best treated as a duplicate of that existing signature rather than a new independent issue.		all-issues-replay-20260513/1-seed-933752-bc304c78274a/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/1-seed-933752-bc304c78274a/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-17-20260507T171943Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-17-20260507T171943Z/.triage-watcher/analysis-tier/signatures/bc304c78274a/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:http,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,persistence,body-content,nonconvergence,rich-text-html,http-oversize
known-fixes-all-issues-ledger-20260514T202103Z	d225d0dac198	duplicate-of:5141ee5274a6	http-polling oversized collection-room update misclassified as generic sync failure	5141ee5274a6	5141ee5274a6	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	4	medium	provisional	4	d225d0dac198	true	933808	http	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 933808 looks like the same real HTTP-polling transport bug already captured by `5141ee5274a6`: an oversized unrelated collection-room update makes the shared `/wp-sync/v1/updates` request fail with `400 rest_invalid_param`, the client falls into generic backoff for the post room, and one peer stays missing the collaborator's concurrent paragraph.		all-issues-replay-20260513/2-seed-933808-d225d0dac198/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/2-seed-933808-d225d0dac198/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-21-20260508T014714Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-21-20260508T014714Z/.triage-watcher/analysis-tier/signatures/d225d0dac198/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:http,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,persistence,body-content,nonconvergence,insert-delete,rich-text-html,nested-structure,awareness-discovery,http-oversize
known-fixes-all-issues-ledger-20260514T202103Z	3b0777c91e9d	duplicate-of:5e8127a06ec4	rtc_post_save_stale_title_clobber	5e8127a06ec4	5e8127a06ec4	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	2	3b0777c91e9d	true	955272	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	This looks like the known RTC stale-title save race. For seed 955272, the saver page has the correct step-11 title before save, but post-save state regresses to the initial title while the step-11 body markers and CRDT document remain present. Two reruns passed, so this seed is timing-sensitive, but the primary artifacts still show a real semantic title/content split rather than infra.		all-issues-replay-20260513/3-seed-955272-3b0777c91e9d/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/3-seed-955272-3b0777c91e9d/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/3b0777c91e9d/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,title,body-content,crdt-meta,websocket
known-fixes-all-issues-ledger-20260514T202103Z	3fd1e0822101	duplicate-of:62bdaec7e757	rtc_reload_reconciliation_empty_body_save_after_checkpoint_reload	62bdaec7e757	62bdaec7e757	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	2	3fd1e0822101	true	956931	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	This zero-block assertion looks like downstream fallout from the same reload/checkpoint reconciliation family already captured by `62bdaec7e757`: after the collaborator reloads, the reloaded page later prepares a full-record save with the correct step-9 title but `content: ""`, and the UI collapses to a title-only empty canvas.		all-issues-replay-20260513/4-seed-956931-3fd1e0822101/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/4-seed-956931-3fd1e0822101/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-17-20260504T165737Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-17-20260504T165737Z/.triage-watcher/analysis-tier/signatures/3fd1e0822101/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,title,body-content,websocket
known-fixes-all-issues-ledger-20260514T202103Z	4331877b418e	duplicate-of:6e902bcecf36	rtc_pre_save_checkpoint_block_tree_collapse_to_single_search_after_reload	6e902bcecf36	6e902bcecf36	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	1	medium	provisional	2	6e902bcecf36	true	956629	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat; analysis questions product reality	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 956629 appears to hit the same real checkpoint-collapse family already captured by `6e902bcecf36`: immediately after the checkpoint paragraph/search/title mutations, both peers converge to a bad state with the new title and only one `core/search` block, while the new checkpoint paragraph disappears.		all-issues-replay-20260513/5-seed-956629-4331877b418e/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/5-seed-956629-4331877b418e/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-17-20260504T165737Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-17-20260504T165737Z/.triage-watcher/analysis-tier/signatures/4331877b418e/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,title,body-content,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	5a1cd3c065d1	duplicate-of:7c098d19fbe1	rtc_formatted_paragraph_terminal_character_desync	7c098d19fbe1	7c098d19fbe1	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	3	7c098d19fbe1	true	932519	http	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 932519 shows a real-looking RTC convergence failure, but it matches the already-triaged formatted-paragraph desync cluster from signature 7c098d19fbe1 and should be merged there.		all-issues-replay-20260513/6-seed-932519-5a1cd3c065d1/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/6-seed-932519-5a1cd3c065d1/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-11-20260505T070007Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-11-20260505T070007Z/.triage-watcher/analysis-tier/signatures/5a1cd3c065d1/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:http,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,nonconvergence,rich-text-html
known-fixes-all-issues-ledger-20260514T202103Z	d8db3d360037	duplicate-of:814b5e3b7b80	rtc_search_checkpoint_block_corruption_after_move_under_faulty_sync	814b5e3b7b80	814b5e3b7b80	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	4	814b5e3b7b80	true	953416	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953416 deterministically produces a post-reload RTC convergence split after a later move-block, with one client folding paragraph content into a checkpoint search block and retaining a phantom empty group; this is most likely another instance of the already-confirmed 814b search/checkpoint corruption family.		all-issues-replay-20260513/7-seed-953416-d8db3d360037/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/7-seed-953416-d8db3d360037/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/d8db3d360037/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,nonconvergence,block-order-move,nested-structure,websocket
known-fixes-all-issues-ledger-20260514T202103Z	4a64da95dc2e	duplicate-of:81af0b452e5d	rtc_rich_text_html_boundary_divergence	81af0b452e5d	81af0b452e5d	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	4	medium	provisional	4	4a64da95dc2e	true	931273	http	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; score-5 requires common exposure, realistic repro, and no narrow/harness/fault cap	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 931273 matches the current run's formatted-paragraph RTC corruption family: after `step 9 edit-formatted-paragraph-at-cursor user 1`, one peer keeps the intended `<em>italic</em>beta` while the other converges to malformed `<em>italic</em>bet>`. This reproduced in the isolated recheck and is best merged into canonical signature `81af0b452e5d`.		all-issues-replay-20260513/8-seed-931273-4a64da95dc2e/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/8-seed-931273-4a64da95dc2e/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-7-20260502T225338Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/http-gen-7-20260502T225338Z/.triage-watcher/analysis-tier/signatures/4a64da95dc2e/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:http,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,nonconvergence,rich-text-html,nested-structure,awareness-discovery
known-fixes-all-issues-ledger-20260514T202103Z	feeeb7ae9a0d	duplicate-of:890d98d04cda	rtc_top_level_insert_delete_nonconvergence_missing_remote_paragraph	890d98d04cda	890d98d04cda	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	4	890d98d04cda	true	957811	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 957811 shows a durable collaborative block-store split: after step 9 inserts a top-level paragraph and step 10 deletes another top-level block, one peer retains the new paragraph and the other never converges to it. This matches the canonical same-run lost-top-level-paragraph family already captured by 890d98d04cda.		all-issues-replay-20260513/9-seed-957811-feeeb7ae9a0d/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/9-seed-957811-feeeb7ae9a0d/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/analysis-tier/signatures/feeeb7ae9a0d/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,nonconvergence,insert-delete,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	06e830e71414	duplicate-of:8a765604d0b7	RTC collaboration empties the block tree while title and CRDT metadata remain populated	8a765604d0b7	8a765604d0b7	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	2	06e830e71414	true	951559	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 951559 appears to be the same real RTC correctness bug already captured under `8a765604d0b7`: after a valid non-empty collaborative state, the editor converges to `blocks=[]` while the title remains present, the UI shows an empty canvas, and captured REST payloads show `content.raw: ""` with non-null `_crdt_document`.		all-issues-replay-20260513/10-seed-951559-06e830e71414/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/10-seed-951559-06e830e71414/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z/.triage-watcher/analysis-tier/signatures/06e830e71414/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,persistence,title,body-content,crdt-meta,websocket
known-fixes-all-issues-ledger-20260514T202103Z	f1f73a894ce9	duplicate-of:8ab2174870df	rtc_delete_after_concurrent_insert_leaves_remote_peer_with_extra_paragraph	8ab2174870df	8ab2174870df	still_live_exact_replay_candidate	likely_real	merge_with_duplicate	2	medium	provisional	2	f1f73a894ce9	true	953255	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953255 looks like a real RTC divergence, but the strongest evidence points to the existing delete-after-concurrent-insert family. The deepest same-seed recheck fails earlier at step 6 with the canonical extra-paragraph split, while the primary and isolated runs continue into later search/paragraph corruption that is likely downstream amplification of the same stale reconciliation bug.		all-issues-replay-20260513/11-seed-953255-f1f73a894ce9/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/11-seed-953255-f1f73a894ce9/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/analysis-tier/signatures/f1f73a894ce9/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,duplicate-row,historical-high-priority,save,reload-rejoin,body-content,nonconvergence,insert-delete,rich-text-html,awareness-discovery,websocket
